001,l_files,001.mp3,學校附近有麼个好食个東西？
002,l_files,002.mp3,好食个東西？該斯多哩！
003,l_files,003.mp3,[亻厓]最好去夜市仔食東西。
004,l_files,004.mp3,夜飯準備好咧，來食夜囉！
005,l_files,005.mp3,趕燒，遽个食！
006,l_files,006.mp3,恁豐沛个夜飯。
007,l_files,007.mp3,這樣菜盡好食。
008,l_files,008.mp3,愛食兜水果無？好啊！[亻厓]愛食芎蕉。
009,l_files,009.mp3,[亻厓]做得啉加一杯茶無？
010,l_files,010.mp3,你愛食兜東西無？
011,l_files,011.mp3,[亻厓]食飽咧，承蒙你！（恁仔細、多謝、感謝）
012,l_files,012.mp3,[亻厓]毋識食過這種東西。
013,l_files,013.mp3,今晡日个夜飯有豐沛無？
014,l_files,014.mp3,盡好，當豐沛。
015,l_files,015.mp3,[亻厓]食到盡飽，食毋落咧！
016,l_files,016.mp3,你想愛啉果汁抑係涼水？
017,l_files,017.mp3,[亻厓]想愛食蚵仔煎。
018,l_files,018.mp3,[亻厓]有帶兜糖仔，你兜愛食無？
019,l_files,019.mp3,忒燒咧！先歕歕啊正食。
020,l_files,020.mp3,夜飯過等一下仔，就好咧！
021,l_files,021.mp3,食紅菜頭對若个目珠盡好。
022,l_files,022.mp3,毋好在飯前食恁多零嗒。
023,l_files,023.mp3,食飯，毋好拿筷仔敲碗
024,l_files,024.mp3,細人仔毋好揀食，愛[扌老]盤仔肚个東西食淨來。
025,l_files,025.mp3,食青菜對若个身體盡好。
026,l_files,026.mp3,盡燒喔！愛細義！
027,l_files,027.mp3,粽仔毋好食忒多，正做得食一隻。
028,l_files,028.mp3,你愛食雞肉飯無？
029,l_files,029.mp3,你愛買棉紗糖無？
030,l_files,030.mp3,麼人泡个咖啡？仰會恁香！
031,l_files,031.mp3,這係自家做个砰米[米呈]。
032,l_files,032.mp3,這兜菜尾愛仰般處理呢？
033,l_files,033.mp3,[亻厓]有一頂茄色个帽仔。
034,l_files,034.mp3,天時轉冷咧，愛著加領衫。
035,l_files,035.mp3,衫忒細領咧，褲乜變短咧。
036,l_files,036.mp3,[扌老]褲个拉鍊拉好。
037,l_files,037.mp3,衫袖攝起來。
038,l_files,038.mp3,鞋帶繫好。
039,l_files,039.mp3,著鞋以前愛先著襪仔。
040,l_files,040.mp3,落雨咧，遽遽著水衣[扌老]靴筒。
041,l_files,041.mp3,鞋忒細雙咧，著起來有兜仔緪。
042,l_files,042.mp3,這領大襖（襖袍）个價數盡貴。
043,l_files,043.mp3,衫著顛倒面，鈕仔鈕毋著。
044,l_files,044.mp3,寒天大家都著衛生衣[扌老]膨線衫。
045,l_files,045.mp3,這領衫著起來盡燒暖。
046,l_files,046.mp3,今晡日愛著制服去學校。
047,l_files,047.mp3,體育課愛著運動衫。
048,l_files,048.mp3,拜三做得著便服去學校。
049,l_files,049.mp3,老弟著牛仔褲盡竳線。
050,l_files,050.mp3,[亻厓]有一雙布鞋[扌老]一雙皮鞋。
051,l_files,051.mp3,阿姆好著高[月爭]鞋。
052,l_files,052.mp3,有兜衫褲會褪色，做毋得放共下洗。
053,l_files,053.mp3,衫褲膏著墨水，愛仰般？
054,l_files,054.mp3,若个衫跌忒一粒鈕仔。
055,l_files,055.mp3,[亻厓]時常[扌老]阿姆[扌帣]手洗衫、晾衫。
056,l_files,056.mp3,無一定愛著新衫，總愛精神伶俐就好。
057,l_files,057.mp3,吾个衫袖分同學扯爛吔。
058,l_files,058.mp3,[亻厓]有盡多領袷仔。
059,l_files,059.mp3,[亻恩]俚來去廳下坐一下仔。
060,l_files,060.mp3,[亻厓]兜在飯廳食夜。
061,l_files,061.mp3,阿姆在灶下煮食。
062,l_files,062.mp3,老妹在厥个間肚睡目。
063,l_files,063.mp3,麼儕在浴堂洗身？洗較遽兜仔！
064,l_files,064.mp3,先生个車仔停佇車庫底肚。
065,l_files,065.mp3,今晡朝晨，[亻厓]對樓梯頂跌下來。
066,l_files,066.mp3,吾个課本放佇拖箱底肚。
067,l_files,067.mp3,[扌老]若个襖拿去衫櫥底肚吊起來。
068,l_files,068.mp3,[亻厓]畫个圖吊佇禮堂項。
069,l_files,069.mp3,[亻厓]兜佇電腦教室打電腦。
070,l_files,070.mp3,先生在該廣播。
071,l_files,071.mp3,先生用手機仔[扌老]家長聯絡。
072,l_files,072.mp3,[亻厓]會自家整理書包仔。
073,l_files,073.mp3,[亻厓]會自家拿碗筷。
074,l_files,074.mp3,有人抨門，去看係麼人。
