001,h_files,001.mp3,學校附近有麼个好食个東西？
002,h_files,002.mp3,好食个東西？該斯多囉！
003,h_files,003.mp3,[亻厓]最好去夜市食東西。
004,h_files,004.mp3,暗餐（夜餐）準備好咧，來食夜囉！
005,h_files,005.mp3,趕燒，遽食！
006,h_files,006.mp3,恁豐沛个暗餐（夜餐）。
007,h_files,007.mp3,這樣菜盡好食。
008,h_files,008.mp3,愛食兜水果無？好啊！[亻厓]愛食芎蕉。
009,h_files,009.mp3,[亻厓]做得啉加一杯茶無？
010,h_files,010.mp3,你愛食兜東西無？
011,h_files,011.mp3,[亻厓]食飽咧，承蒙你！（恁仔細、多謝、感謝）
012,h_files,012.mp3,[亻厓]毋識食過這種東西。
013,h_files,013.mp3,今晡日个暗餐（夜餐）有豐沛無？
014,h_files,014.mp3,盡好，非常豐沛。
015,h_files,015.mp3,[亻厓]食到盡飽，食毋落咧！
016,h_files,016.mp3,你想愛啉果汁抑係涼水？
017,h_files,017.mp3,[亻厓]想愛食蚵仔煎。
018,h_files,018.mp3,[亻厓]有帶兜糖仔，你兜愛食無？
019,h_files,019.mp3,忒燒了！先歕歕啊正食。
020,h_files,020.mp3,暗餐（夜餐）過等一下仔就好咧！
021,h_files,021.mp3,食紅菜頭對若（你个）目珠盡好。
022,h_files,022.mp3,毋好佇飯前食恁多零嗒。
023,h_files,023.mp3,食飯毋好拿筷仔（箸）敲碗
024,h_files,024.mp3,細人仔毋好揀食，愛[扌老]盤肚个東西食淨。
025,h_files,025.mp3,食青菜對若（你个）身體盡好。
026,h_files,026.mp3,盡燒喔！愛細義！
027,h_files,027.mp3,粽仔毋好食忒多，只做得食一隻。
028,h_files,028.mp3,你愛食雞肉飯無？
029,h_files,029.mp3,你愛買棉紗糖無？
030,h_files,030.mp3,麼人泡个咖啡？仰會恁香！
031,h_files,031.mp3,這係自家做个磅米[米呈]。
032,h_files,032.mp3,這兜菜尾愛仰般處理呢？
033,h_files,033.mp3,[亻厓]有一頂茄色（吊菜色）个帽仔。
034,h_files,034.mp3,天時轉冷咧，愛著加領衫。
035,h_files,035.mp3,衫忒細領咧，褲乜變短咧。
036,h_files,036.mp3,[扌老]褲个拉鍊拉好。
037,h_files,037.mp3,衫袖攝起來。
038,h_files,038.mp3,鞋帶仔繫好。
039,h_files,039.mp3,著鞋以前愛先著襪仔。
040,h_files,040.mp3,落水咧，遽遽著水衣[扌老]靴筒。
041,h_files,041.mp3,鞋忒細咧，著起來有兜緪。
042,h_files,042.mp3,這領大襖（襖婆）个價數盡貴。
043,h_files,043.mp3,衫著顛倒面，鈕仔鈕毋著。
044,h_files,044.mp3,冷（寒）天大家就著等衛生衣[扌老]膨紗衫（膨線衫）。
045,h_files,045.mp3,這領衫著起來盡燒暖。
046,h_files,046.mp3,今晡日愛著制服去學校。
047,h_files,047.mp3,體育課愛著運動衫。
048,h_files,048.mp3,拜三做得著便服去學校。
049,h_files,049.mp3,老弟著牛子褲盡竳線。
050,h_files,050.mp3,[亻厓]有一雙布鞋[扌老]一雙皮鞋。
051,h_files,051.mp3,阿姆好著高[月爭]鞋。
052,h_files,052.mp3,有兜衫褲會褪色，做毋得放共下洗。
053,h_files,053.mp3,衫褲膏著墨水，愛仰般？
054,h_files,054.mp3,若（你个）衫掉忒一粒鈕仔。
055,h_files,055.mp3,[亻厓]時常佬阿姆[扌帣]手洗衫、拎衫。
056,h_files,056.mp3,無一定愛著新衫，只愛精神伶俐就好。
057,h_files,057.mp3,[亻厓]个衫袖分同學扯爛咧。
058,h_files,058.mp3,[亻厓]有盡多領袷仔。
059,h_files,059.mp3,[亻恩]俚來去廳下坐下仔。
060,h_files,060.mp3,[亻厓]兜佇飯廳食夜。
061,h_files,061.mp3,阿姆佇灶下煮食。
062,h_files,062.mp3,老妹佇佢个間肚睡目。
063,h_files,063.mp3,麼儕佇洗身間洗身？洗遽兜仔！
