001,f_files,001.mp3,學校附近幠什乇好食的乇？
002,f_files,002.mp3,好食的乇啦，夫其野[多束]。
003,f_files,003.mp3,我第一愛去夜市食乇。
004,f_files,004.mp3,暝煮好了，來食飯來。
005,f_files,005.mp3,趁煠，快食喔。
006,f_files,006.mp3,暝菜野[貝侯]！
007,f_files,007.mp3,者盤菜野好食。
008,f_files,008.mp3,安使來仂儉水菓？會使啊！我欲食芭蕉菓。
009,f_files,009.mp3,我改食蜀杯茶安[勿會]使？
010,f_files,010.mp3,你安食仂儉乇？
011,f_files,011.mp3,我食飽了，謝謝。
012,f_files,012.mp3,我沒食過者樣乇。
013,f_files,013.mp3,今晡的暝菜安[貝侯]？
014,f_files,014.mp3,正是，配野[貝侯]。
015,f_files,015.mp3,我食野飽，食下[勿會]了。
016,f_files,016.mp3,你欲食果汁，[多角]是欲食汽水。
017,f_files,017.mp3,我欲食[虫弟][或火]蛋。
018,f_files,018.mp3,我幠帶仂儉糖仔來，你各人安食？
019,f_files,019.mp3,恪灴啊，歕下改食。
020,f_files,020.mp3,改等仂日行暝就煮熟各了。
021,f_files,021.mp3,食紅菜頭對目睭幠益。
022,f_files,022.mp3,食飯以先，莫食夫般[多束]碎食。
023,f_files,023.mp3,食飯時候伓通掏箸敲碗。
024,f_files,024.mp3,伲仔哥[勿會]使昵配，著恪盤裡乇都食完各。
025,f_files,025.mp3,多食青菜對身體幠益。
026,f_files,026.mp3,野灴啊！著細膩。
027,f_files,027.mp3,粽[勿會]使食恪[多束]，仂幠耐食蜀粒。
028,f_files,028.mp3,你安食雞肉飯？
029,f_files,029.mp3,你安買棉花糖？
030,f_files,030.mp3,底儂泡的咖啡，者能講會者般香？
031,f_files,031.mp3,者是自家做的炒米花。
032,f_files,032.mp3,者裡菜底者能處理？
033,f_files,033.mp3,我幠蜀頂紫色的帽。
034,f_files,034.mp3,天變清各了，衣裳著多衳仂儉。
035,f_files,035.mp3,衣裳恪嫩各了，褲也變䂏各了。
036,f_files,036.mp3,恪褲的拉機拉好哦！
037,f_files,037.mp3,手[衤宛]捲起哦！
038,f_files,038.mp3,鞋帶結好哦！
039,f_files,039.mp3,衳鞋以先著先衳袜。
040,f_files,040.mp3,逿雨了，雨衣、雨靴赽衳好哦！
041,f_files,041.mp3,鞋恪嫩，衳跤裡有仂儉緊。
042,f_files,042.mp3,者樣大襴價錢野貴。
043,f_files,043.mp3,衣裳衳反轉裡各了，扣顛倒扣各了。
044,f_files,044.mp3,冬天時候，大家都著衳衛生裲共羊毛裲。
045,f_files,045.mp3,者樣衣裳衳身[口禮]野煠。
046,f_files,046.mp3,今旦著衳制服去齋。
047,f_files,047.mp3,上體育課的時候著衳運動衣。
048,f_files,048.mp3,禮拜三幠耐衳普通衣裳去齋。
049,f_files,049.mp3,依弟衳牛仔褲野可愛。
050,f_files,050.mp3,我幠蜀雙布鞋共蜀雙皮鞋。
051,f_files,051.mp3,依媽野愛衳高跟皮鞋。
052,f_files,052.mp3,也幠衣裳會褪色，伓通掏廮蜀堆齊洗。
053,f_files,053.mp3,衣裳染著墨水者能做？
054,f_files,054.mp3,你的衣裳幠蜀粒扣逿各了。
055,f_files,055.mp3,我野稠恪我媽洗衣裳、曝衣裳。
056,f_files,056.mp3,無一定著衳新衣裳，乃使會澈潔會整齊就好了。
057,f_files,057.mp3,我的手[衤宛]乞同學拔破各了。
058,f_files,058.mp3,我幠野[多束]樣夾仔。
059,f_files,059.mp3,儂家去客廳去遂吧。
060,f_files,060.mp3,儂家去飯廳食暝。
061,f_files,061.mp3,依嬭㪉灶前煮乇。
062,f_files,062.mp3,依妹佇伊房底[口禮]睏。
063,f_files,063.mp3,底儂曲浴室洗身，請你洗赽仂儉。
064,f_files,064.mp3,先生的車停㪉車庫裡。
065,f_files,065.mp3,今旦早起我衝樓梯懸頂跋下來。
066,f_files,066.mp3,我的書廮屜裡。
067,f_files,067.mp3,恪外套廮衣裳橱裡，掛起呵。
068,f_files,068.mp3,我的畫掛禮堂裡。
069,f_files,069.mp3,儂家著電腦教室底勢拍電腦。
070,f_files,070.mp3,先生乍立廣報。
071,f_files,071.mp3,先生使手機共家長聯絡。
072,f_files,072.mp3,我自家會整理書包。
073,f_files,073.mp3,我幠能耐自家掏箸。
074,f_files,074.mp3,幠儂立敲門，去看試是底儂。
075,f_files,075.mp3,底儂幠能耐恪我開門一下。
076,f_files,076.mp3,恪鞋褪起呵，松鞋[革麗]。
077,f_files,077.mp3,伓使苦，我會準時轉厝。
078,f_files,078.mp3,遙控器著桌[口禮]。
079,f_files,079.mp3,去洗手！準備食晝。
080,f_files,080.mp3,教室恪亂，乇收好呵！
081,f_files,081.mp3,伓通[勿會]記[口禮]關燈。
082,f_files,082.mp3,你安無耐來辦公室一下？
083,f_files,083.mp3,離酒精燈遠仂儉，我驚你會灴呵。
084,f_files,084.mp3,倚重你去摒糞埽。
085,f_files,085.mp3,學校的鐘聲響了。
086,f_files,086.mp3,我睏恪逾了。
087,f_files,087.mp3,我睏[勿會]落眠。
088,f_files,088.mp3,寫完功課才幠耐看電視。
089,f_files,089.mp3,去看書，準備考試了。
090,f_files,090.mp3,水龍頭[口禮]滴水。
091,f_files,091.mp3,洗手枱塞恪了。
092,f_files,092.mp3,胰皂甫使完各了。
093,f_files,093.mp3,上完廁所著潨水。
094,f_files,094.mp3,離開以先，請你恪水關緊。
095,f_files,095.mp3,你花沃過未？
096,f_files,096.mp3,掃地的時間遘了。
097,f_files,097.mp3,恪無使的紙整理好掏出各！
098,f_files,098.mp3,我會對手擦門仔。
099,f_files,099.mp3,者底門仔著洗蜀洗。
100,f_files,100.mp3,學校對面幠一間超級市場。
101,f_files,101.mp3,儂家學校附近幠野[多束]餐廳。
102,f_files,102.mp3,你住底所？我住台北縣。
103,f_files,103.mp3,這棟大樓幠五層樓。
104,f_files,104.mp3,伊才來者間學校，對者所[多角]是[勿會]清楚。
105,f_files,105.mp3,儂家是住蜀條街底。
106,f_files,106.mp3,衝者所向左邊彎，你就幠耐討著健康中心了。
